2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-03-19 13:00:52 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-03-19 13:00:52 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-03-19 13:00:52 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-03-19 13:25:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8486 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8498 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8500 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8510 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8512 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8519 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8521 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8525 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8527 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8538 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:25:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8540 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8547 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8549 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8566 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8568 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8581 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8583 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8594 rAddr=devicelink.intel.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇯🇵 日本 JP - 3]
2025-03-19 13:26:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8606 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8608 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8717 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8719 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8727 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8729 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8744 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8746 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8759 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8761 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8768 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8770 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8776 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8778 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8782 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8784 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8794 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:26:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8796 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8802 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8804 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8822 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:08 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8824 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8839 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:13 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8841 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8847 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:18 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8849 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8861 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:23 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8863 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8868 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:28 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8870 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8886 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:33 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8888 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8900 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:38 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8902 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8910 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:43 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8912 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8919 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:48 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8921 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8924 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8926 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8936 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:27:58 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8938 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8946 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8948 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8977 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8979 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8995 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:14 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:8997 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9002 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:19 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9004 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9016 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:24 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9018 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9024 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:29 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9026 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9042 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9044 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9053 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9055 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9063 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9065 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9070 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9072 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9077 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9079 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9089 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:28:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9092 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9099 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9101 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9119 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9121 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9133 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9135 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9142 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9144 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9155 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9158 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9177 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:34 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9180 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9189 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:39 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9191 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9198 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:44 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9200 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9202 rAddr=v10.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-03-19 13:29:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9213 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:49 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9215 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9224 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:54 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9226 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9235 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:29:59 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9237 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9243 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9245 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:09 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9260 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9262 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9278 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9280 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9287 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9289 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9300 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9302 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9311 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:30 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9313 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9329 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:35 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9331 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9385 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:40 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9387 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9536 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:45 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:9538 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10044 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:50 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:10046 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11355 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:30:55 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11357 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11386 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:00 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11388 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11518 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:05 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11520 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11546 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11548 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11596 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11598 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11652 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-03-19 13:31:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:11654 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
